non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
peciular	peculiar	0.9708333333333333	2	birbeck	0	31	0	2
peclier	peculiar	0.9083333333333333	2	birbeck	0	31	0	16
pecol	peculiar	0.8366666666666667	4	birbeck	-1	37	-1	1
pecquilar	peculiar	0.9449074074074074	3	birbeck	0	14	0	1
pecualer	peculiar	0.9214285714285715	3	birbeck	0	23	-1	1
pecuial	peculiar	0.9464285714285714	2	birbeck	0	49	0	3
pecuilar	peculiar	0.975	2	birbeck	0	16	0	1
pecuilea	peculiar	0.9214285714285715	3	birbeck	0	46	-1	1
pecuiler	peculiar	0.9214285714285715	3	birbeck	0	57	0	2
pecular	peculiar	0.975	1	birbeck	0	8	0	2
peculear	peculiar	0.95	1	birbeck	0	31	0	1
peculier	peculiar	0.95	1	birbeck	0	25	0	1
peculior	peculiar	0.95	1	birbeck	0	25	0	1
peculiur	peculiar	0.95	1	birbeck	0	24	0	1
peculter	peculiar	0.9	2	birbeck	6	13	4	5
pecurleya	peculiar	0.901984126984127	4	birbeck	0	13	-1	1
pelal	peculiar	0.8133333333333332	4	birbeck	-1	41	-1	4
peocleor	peculiar	0.8	4	birbeck	11	43	-1	1
peqlal	peculiar	0.7777777777777778	4	birbeck	1	20	-1	5
pequalia	peculiar	0.8222222222222222	3	birbeck	2	25	-1	1
pequlea	peculiar	0.8238095238095238	3	birbeck	2	41	-1	1
pequlear	peculiar	0.8666666666666667	2	birbeck	0	56	0	1
pequlliy	peculiar	0.8	4	birbeck	5	24	-1	1
percula	peculiar	0.8952380952380953	3	birbeck	2	8	-1	2
perculear	peculiar	0.9074074074074073	2	birbeck	1	32	0	2
perculer	peculiar	0.8666666666666667	3	birbeck	4	17	-1	4
perculiar	peculiar	0.9703703703703703	1	birbeck	0	26	0	1
perculier	peculiar	0.9074074074074073	2	birbeck	0	19	0	1
perculior	peculiar	0.9074074074074073	2	birbeck	0	17	0	1
perculyer	peculiar	0.8444444444444443	3	birbeck	5	9	-1	1
perqul	peculiar	0.7777777777777778	5	birbeck	-1	30	-1	2
pesioner	peculiar	0.6666666666666666	5	birbeck	-1	31	-1	1
peulet	peculiar	0.7777777777777778	4	birbeck	-1	21	-1	1
piciuliu	peculiar	0.6833333333333332	4	birbeck	8	29	-1	1
picolor	peculiar	0.6904761904761904	4	birbeck	-1	20	-1	7
picooler	peculiar	0.6666666666666666	5	birbeck	-1	18	-1	1
picular	peculiar	0.8821428571428571	2	birbeck	1	26	0	9
piculer	peculiar	0.8017857142857143	3	birbeck	22	31	-1	9
piculiar	peculiar	0.9249999999999999	1	birbeck	0	33	0	1
piculiuar	peculiar	0.8958333333333333	2	birbeck	0	30	0	1
piguler	peculiar	0.6904761904761904	4	birbeck	42	46	-1	5
piqurlier	peculiar	0.6601851851851852	4	birbeck	18	21	-1	1
pircaular	peculiar	0.775	4	birbeck	4	18	-1	1
plant	peculiar	0.5499999999999999	6	birbeck	-1	23	-1	1
plower	peculiar	0.6388888888888888	6	birbeck	-1	17	-1	8
polaral	peculiar	0.6904761904761904	6	birbeck	-1	13	-1	3
polie	peculiar	0.6833333333333332	5	birbeck	-1	43	-1	4
prlular	peculiar	0.7417857142857143	3	birbeck	-1	22	-1	2
proculiar	peculiar	0.8958333333333333	2	birbeck	2	6	0	1
proge	peculiar	0.5499999999999999	7	birbeck	-1	53	-1	5
pucela	peculiar	0.875	4	birbeck	-1	47	-1	2
puclaur	peculiar	0.8321428571428573	4	birbeck	0	44	-1	1
puclour	peculiar	0.7417857142857143	4	birbeck	18	57	-1	3
puculeya	peculiar	0.6833333333333332	4	birbeck	5	11	-1	1
pur	peculiar	0.6388888888888888	5	birbeck	-1	26	-1	20
purcular	peculiar	0.8	3	birbeck	6	29	-1	4
purculer	peculiar	0.6833333333333332	4	birbeck	36	47	-1	2
puvler	peculiar	0.7775000000000001	5	birbeck	-1	44	-1	1
pedels	pedals	0.9222222222222223	1	birbeck	2	29	1	2
pendantic	pedantic	0.937037037037037	1	birbeck	3	9	0	1
pendantry	pedantry	0.937037037037037	1	birbeck	1	8	0	1
peap	peep	0.8666666666666667	1	birbeck	8	14	8	13
pep	peep	0.9166666666666666	1	birbeck	1	28	-1	1
pan	pen	0.7777777777777777	1	birbeck	12	50	-1	1
pennance	penance	0.9375	1	birbeck	0	19	0	1
pecil	pencil	0.9555555555555556	1	birbeck	0	18	0	2
pencle	pencil	0.9333333333333333	2	birbeck	2	13	-1	2
penciled	pencilled	0.9777777777777777	1	birbeck	-1	11	-1	1
pendelum	pendulum	0.9214285714285715	1	birbeck	0	4	0	1
pengiuns	penguins	0.975	2	birbeck	0	23	0	1
penecillin	penicillin	0.9014814814814816	1	birbeck	1	3	0	1
peninsular	peninsula	0.98	1	birbeck	1	6	-1	1
penitentary	penitentiary	0.9833333333333333	1	birbeck	0	5	0	1
penney	penny	0.9666666666666667	1	birbeck	0	25	0	2
peny	penny	0.9533333333333333	1	birbeck	0	14	0	9
peaper	people	0.8222222222222222	3	birbeck	-1	12	-1	5
peapl	people	0.8577777777777779	2	birbeck	11	30	-1	2
peaple	people	0.9111111111111112	1	birbeck	1	21	0	1
pecial	people	0.6666666666666666	4	birbeck	-1	30	-1	1
peepull	people	0.7968253968253969	3	birbeck	15	36	-1	1
peiple	people	0.9111111111111112	1	birbeck	0	54	0	1
pelele	people	0.8222222222222222	2	birbeck	9	40	7	18
peol	people	0.9222222222222222	2	birbeck	-1	8	-1	5
peopal	people	0.9333333333333333	2	birbeck	0	16	0	10
peopel	people	0.9666666666666667	2	birbeck	0	19	0	2
peopl	people	0.9666666666666667	1	birbeck	0	69	0	1
pepal	people	0.8577777777777779	3	birbeck	11	24	-1	7
pepall	people	0.8222222222222222	3	birbeck	16	43	-1	17
peple	people	0.9555555555555556	1	birbeck	0	43	0	1
pepo	people	0.8444444444444443	3	birbeck	-1	4	-1	3
pepole	people	0.9555555555555556	2	birbeck	2	33	0	1
peps	people	0.8	3	birbeck	-1	38	-1	1
peropel	people	0.9174603174603175	3	birbeck	1	13	-1	1
peropl	people	0.9111111111111112	2	birbeck	0	16	0	7
pipoll	people	0.6944444444444443	4	birbeck	29	40	-1	3
pleople	people	0.9571428571428572	1	birbeck	0	19	0	1
po	people	0.7777777777777777	4	birbeck	-1	50	-1	34
poeple	people	0.9500000000000001	2	birbeck	0	28	0	1
pople	people	0.9500000000000001	1	birbeck	1	42	1	3
porle	people	0.8400000000000001	2	birbeck	-1	36	-1	3
peols	people's	0.9125	3	birbeck	-1	46	-1	5
peper	pepper	0.9611111111111111	1	birbeck	2	20	0	7
pere	per	0.9166666666666666	1	birbeck	2	25	1	17
persent	per cent	0.9083333333333333	2	birbeck	-1	18	-1	2
pecieve	perceive	0.9285714285714286	3	birbeck	0	15	0	6
percced	perceive	0.8678571428571429	4	birbeck	-1	23	-1	1
perceave	perceive	0.95	1	birbeck	0	8	0	1
percede	perceive	0.9214285714285715	2	birbeck	5	35	-1	1
perceed	perceive	0.9214285714285715	3	birbeck	-1	19	-1	1
perceeve	perceive	0.9214285714285715	1	birbeck	0	8	0	1
perceieve	perceive	0.9527777777777777	1	birbeck	0	4	0	1
perceiv	perceive	0.975	1	birbeck	0	13	0	1
perceived	perceive	0.9777777777777777	1	birbeck	1	5	-1	1
perceivieived	perceive	0.9230769230769231	5	birbeck	-1	6	-1	1
perceve	perceive	0.975	1	birbeck	0	18	0	1
perceved	perceive	0.95	2	birbeck	1	10	-1	1
percieve	perceive	0.975	2	birbeck	0	5	0	1
percieved	perceive	0.9527777777777777	3	birbeck	1	6	-1	1
percive	perceive	0.9464285714285714	1	birbeck	0	21	0	1
percived	perceive	0.9214285714285715	2	birbeck	1	12	-1	1
perciveden	perceive	0.9349999999999999	4	birbeck	-1	7	-1	1
perscieve	perceive	0.9449074074074074	3	birbeck	0	11	0	1
perseave	perceive	0.8833333333333334	2	birbeck	4	19	0	5
persee	perceive	0.8736111111111112	3	birbeck	-1	62	-1	32
perseed	perceive	0.8458333333333333	4	birbeck	-1	23	-1	15
perseem	perceive	0.8458333333333333	4	birbeck	-1	35	-1	2
perseive	perceive	0.9416666666666667	1	birbeck	0	18	0	1
perseived	perceive	0.9189814814814814	2	birbeck	2	9	-1	1
perserve	perceive	0.8833333333333334	2	birbeck	8	11	-1	1
perseve	perceive	0.9083333333333333	2	birbeck	4	21	3	5
persieve	perceive	0.9083333333333333	3	birbeck	3	16	0	2
persieved	perceive	0.8856481481481482	4	birbeck	7	15	-1	2
pieced	perceive	0.75	5	birbeck	-1	19	-1	1
prcede	perceive	0.7775000000000001	3	birbeck	-1	15	-1	1
preceased	perceive	0.775	5	birbeck	-1	10	-1	8
preceed	perceive	0.8321428571428573	5	birbeck	-1	14	-1	3
preceive	perceive	0.9625	2	birbeck	0	7	0	2
preceve	perceive	0.9196428571428571	3	birbeck	1	6	-1	1
precieve	perceive	0.9249999999999999	4	birbeck	0	14	0	6
presive	perceive	0.7821428571428571	3	birbeck	-1	11	-1	1
previous	perceive	0.6166666666666667	6	birbeck	-1	6	-1	1
procceed	perceive	0.775	6	birbeck	-1	16	-1	1
procede	perceive	0.7417857142857143	4	birbeck	-1	14	-1	2
proceive	perceive	0.7964285714285714	2	birbeck	6	13	3	4
purscieve	perceive	0.8529761904761904	4	birbeck	8	25	-1	1
pirch	perch	0.88	1	birbeck	4	11	3	6
perfact	perfect	0.9428571428571428	1	birbeck	3	15	0	1
perfactly	perfectly	0.9555555555555556	1	birbeck	0	10	0	1
preforation	perforation	0.9727272727272728	2	birbeck	2	7	0	1
preform	perform	0.9571428571428572	2	birbeck	2	7	-1	1
performecs	performance	0.9214141414141415	3	birbeck	3	8	-1	1
performence	performance	0.9436363636363637	1	birbeck	0	6	0	1
purfume	perfume	0.9142857142857143	1	birbeck	0	15	0	1
pehapes	perhaps	0.9238095238095239	2	birbeck	0	42	0	8
perhapes	perhaps	0.975	1	birbeck	0	51	0	1
perhapse	perhaps	0.975	1	birbeck	0	36	0	1
prahaps	perhaps	0.8642857142857143	2	birbeck	0	10	0	2
perend	period	0.8444444444444443	2	birbeck	12	34	15	31
pero	period	0.9222222222222222	2	birbeck	-1	17	-1	9
peroid	period	0.9611111111111111	2	birbeck	0	22	0	1
prei	periods	0.7964285714285714	5	birbeck	-1	6	-1	5
periferal	peripheral	0.9377777777777778	2	birbeck	0	8	0	1
perifery	periphery	0.9305555555555555	2	birbeck	0	19	0	1
perrishine	perishing	0.9274074074074075	2	birbeck	0	11	0	1
brent	permanent	0.5333333333333333	5	birbeck	-1	15	-1	3
parmnot	permanent	0.8071428571428572	4	birbeck	-1	24	-1	3
pearment	permanent	0.9037037037037037	3	birbeck	1	22	-1	8
pelut	permanent	0.5407407407407407	6	birbeck	-1	25	-1	1
pemaht	permanent	0.837037037037037	4	birbeck	-1	50	-1	2
pemanant	permanent	0.9074074074074073	2	birbeck	0	6	0	4
pemanent	permanent	0.9703703703703703	1	birbeck	0	13	0	1
pemenent	permanent	0.8693121693121693	2	birbeck	1	11	0	2
pemetent	permanent	0.8	3	birbeck	4	17	-1	1
pemtent	permanent	0.8285714285714285	3	birbeck	7	14	-1	9
perament	permanent	0.9157407407407407	2	birbeck	-1	20	0	5
perement	permanent	0.8856481481481482	3	birbeck	-1	19	-1	1
perfo_nt	permanent	0.8087962962962962	4	birbeck	-1	29	-1	1
perimete	permanent	0.8638888888888888	5	birbeck	-1	18	-1	1
permanant	permanent	0.9555555555555556	1	birbeck	0	6	0	1
permanat	permanent	0.9305555555555555	2	birbeck	0	34	0	1
permanate	permanent	0.9305555555555555	3	birbeck	1	7	-1	4
permanet	permanent	0.9777777777777777	1	birbeck	0	39	0	1
permant	permanent	0.9555555555555556	2	birbeck	2	29	0	16
permatant	permanent	0.8825396825396825	2	birbeck	1	13	0	2
permate	permanent	0.9269841269841269	3	birbeck	-1	20	-1	2
permeant	permanent	0.9527777777777777	3	birbeck	2	29	0	5
permenant	permanent	0.9777777777777777	2	birbeck	0	11	0	1
permenante	permanent	0.9577777777777777	3	birbeck	0	9	-1	1
permenate	permanent	0.9305555555555555	4	birbeck	-1	12	-1	1
permenent	permanent	0.9305555555555555	1	birbeck	0	10	0	1
permenet	permanent	0.901984126984127	2	birbeck	2	20	2	4
permenmant	permanent	0.9577777777777777	3	birbeck	0	18	-1	1
permennam	permanent	0.9305555555555555	4	birbeck	-1	8	-1	1
perment	permanent	0.9269841269841269	2	birbeck	1	17	-1	2
permention	permanent	0.8877777777777778	5	birbeck	-1	10	-1	1
permerant	permanent	0.9305555555555555	3	birbeck	0	11	-1	1
permernent	permanent	0.9127777777777778	2	birbeck	0	8	0	1
permernet	permanent	0.8825396825396825	3	birbeck	2	19	-1	1
permernit	permanent	0.8825396825396825	4	birbeck	4	23	-1	1
perminant	permanent	0.9305555555555555	2	birbeck	0	11	0	2
perminante	permanent	0.9355555555555555	3	birbeck	0	13	-1	2
perminat	permanent	0.901984126984127	3	birbeck	2	11	-1	6
perminate	permanent	0.9055555555555556	4	birbeck	-1	16	-1	2
perminent	permanent	0.9555555555555556	1	birbeck	0	7	0	2
perminet	permanent	0.9305555555555555	2	birbeck	1	18	1	7
perminint	permanent	0.9111111111111111	2	birbeck	0	8	0	2
permint	permanent	0.9047619047619048	3	birbeck	-1	10	-1	2
permnant	permanent	0.9527777777777777	2	birbeck	0	5	0	4
permnet	permanent	0.9555555555555556	2	birbeck	2	28	0	9
permonand	permanent	0.8825396825396825	3	birbeck	0	12	-1	1
permonet	permanent	0.9305555555555555	2	birbeck	0	30	0	1
permoret	permanent	0.8833333333333333	3	birbeck	-1	26	-1	1
pernament	permanent	0.9740740740740741	2	birbeck	0	16	0	2
perumot	permanent	0.8296296296296296	5	birbeck	-1	17	-1	1
preerment	permanent	0.780952380952381	4	birbeck	-1	19	-1	1
premanant	permanent	0.8958333333333333	3	birbeck	0	7	0	3
premantet	permanent	0.8583333333333333	4	birbeck	-1	15	-1	1
prement	permanent	0.8476190476190476	4	birbeck	-1	11	-1	2
premit	permanent	0.7566666666666668	6	birbeck	-1	19	-1	3
pumament	permanent	0.775	3	birbeck	8	12	-1	1
purmanate	permanent	0.8238095238095238	4	birbeck	4	16	-1	1
purmanet	permanent	0.8958333333333333	2	birbeck	0	32	0	1
purmelur	permanent	0.5648148148148148	6	birbeck	-1	27	-1	1
purminent	permanent	0.8666666666666666	2	birbeck	1	9	2	3
purmont	permanent	0.780952380952381	4	birbeck	-1	26	-1	2
Perminately	permanently	0.8047138047138048	5	birbeck	-1	8	-1	1
Perminently	permanently	0.8787878787878789	2	birbeck	-1	5	2	3
fermently	permanently	0.8303872053872053	3	birbeck	-1	8	-1	1
penmenlly	permanently	0.8643097643097643	4	birbeck	-1	7	-1	1
peremenentaly	permanently	0.9016083916083916	3	birbeck	0	3	-1	1
peremently	permanently	0.9083164983164983	3	birbeck	-1	7	-1	2
perimently	permanently	0.9083164983164983	3	birbeck	-1	7	-1	2
permaiently	permanently	0.9436363636363637	1	birbeck	0	7	0	1
permalently	permanently	0.9436363636363637	1	birbeck	0	11	0	1
permamently	permanently	0.9436363636363637	1	birbeck	0	24	0	1
permanantly	permanently	0.9636363636363636	1	birbeck	0	11	0	1
permananty	permanently	0.9436363636363637	2	birbeck	0	5	0	4
permanately	permanently	0.9436363636363637	3	birbeck	0	14	-1	1
permanatily	permanently	0.9272727272727274	3	birbeck	0	7	-1	1
permanatly	permanently	0.9436363636363637	2	birbeck	0	12	0	1
permanenly	permanently	0.9818181818181818	1	birbeck	0	4	0	2
permanentally	permanently	0.9692307692307692	2	birbeck	2	11	0	1
permanentley	permanently	0.9833333333333333	1	birbeck	0	9	0	1
permanetly	permanently	0.9818181818181818	1	birbeck	0	13	0	1
permanientaly	permanently	0.9692307692307692	2	birbeck	0	8	0	1
permannently	permanently	0.9651515151515152	1	birbeck	0	9	0	1
permannetly	permanently	0.9818181818181818	2	birbeck	0	17	0	1
permantatty	permanently	0.890909090909091	3	birbeck	-1	9	-1	1
permantely	permanently	0.9618181818181818	3	birbeck	0	14	0	1
permantently	permanently	0.9651515151515152	1	birbeck	0	10	0	1
permantley	permanently	0.9618181818181818	3	birbeck	0	12	-1	1
permantly	permanently	0.9636363636363636	2	birbeck	0	10	0	2
permartely	permanently	0.9214141414141415	4	birbeck	-1	18	-1	1
permatanlly	permanently	0.905050505050505	3	birbeck	-1	7	-1	1
permatly	permanently	0.9454545454545455	3	birbeck	-1	25	-1	1
permattley	permanently	0.9214141414141415	4	birbeck	-1	10	-1	1
permenant	permanently	0.9414141414141414	4	birbeck	3	11	-1	1
permenantely	permanently	0.9651515151515152	3	birbeck	0	11	-1	1
permenantly	permanently	0.9818181818181818	2	birbeck	0	11	0	1
permenately	permanently	0.9436363636363637	4	birbeck	0	10	-1	1
permenatly	permanently	0.9618181818181818	3	birbeck	0	14	-1	1
permenently	permanently	0.9436363636363637	1	birbeck	0	8	0	1
permennently	permanently	0.9284848484848485	2	birbeck	0	8	0	1
permental	permanently	0.9414141414141414	4	birbeck	2	11	-1	1
permentally	permanently	0.9436363636363637	4	birbeck	2	9	-1	1
permentaly	permanently	0.9618181818181818	3	birbeck	0	12	-1	1
permentantely	permanently	0.932867132867133	4	birbeck	0	10	-1	1
permentantly	permanently	0.946969696969697	3	birbeck	0	8	-1	1
permentely	permanently	0.9214141414141415	3	birbeck	0	22	-1	1
permently	permanently	0.9414141414141414	2	birbeck	0	13	0	4
permiently	permanently	0.9214141414141415	2	birbeck	0	15	0	2
perminantally	permanently	0.9156643356643357	4	birbeck	0	6	-1	1
perminantly	permanently	0.9436363636363637	2	birbeck	0	6	0	2
perminately	permanently	0.9236363636363636	4	birbeck	0	8	-1	1
perminently	permanently	0.9636363636363636	1	birbeck	0	5	0	2
perminmently	permanently	0.9484848484848484	2	birbeck	0	5	0	2
permintenly	permanently	0.9436363636363637	3	birbeck	0	15	-1	1
permintly	permanently	0.9232323232323232	3	birbeck	0	16	-1	1
permmenant	permanently	0.9214141414141415	5	birbeck	3	11	-1	1
permmently	permanently	0.9214141414141415	2	birbeck	0	15	0	1
permmully	permanently	0.8424242424242424	5	birbeck	-1	32	-1	1
permnently	permanently	0.9818181818181818	1	birbeck	0	8	0	1
permntly	permanently	0.9454545454545455	3	birbeck	0	9	-1	1
permon	permanently	0.8575757575757577	6	birbeck	-1	22	-1	2
permonently	permanently	0.9636363636363636	1	birbeck	0	8	0	1
pernimently	permanently	0.9342424242424243	3	birbeck	0	4	-1	2
pernitally	permanently	0.8605303030303031	6	birbeck	-1	15	-1	2
pernmently	permanently	0.9554545454545454	3	birbeck	0	7	0	1
preamenantely	permanently	0.872027972027972	5	birbeck	1	4	-1	1
preeminently	permanently	0.8627272727272728	3	birbeck	3	4	-1	1
premently	permanently	0.8787878787878789	4	birbeck	-1	7	-1	1
premonitly	permanently	0.8206818181818182	5	birbeck	-1	11	-1	1
purmantly	permanently	0.8848484848484848	3	birbeck	0	8	-1	1
purmently	permanently	0.8473484848484848	3	birbeck	0	13	-1	5
purminity	permanently	0.7636363636363637	5	birbeck	-1	33	-1	1
permisable	permissible	0.9436363636363637	2	birbeck	1	4	1	4
permissable	permissible	0.9636363636363636	1	birbeck	0	5	0	1
premision	permission	0.9366666666666666	3	birbeck	3	7	-1	2
permet	permit	0.9333333333333333	1	birbeck	5	12	0	4
permite	permit	0.9714285714285714	1	birbeck	0	18	0	4
pernicety	pernickety	0.98	1	birbeck	-1	36	-1	1
perpectual	perpetual	0.98	1	birbeck	0	4	0	1
prepetual	perpetual	0.9666666666666666	2	birbeck	0	4	0	1
perserverance	perseverance	0.967948717948718	1	birbeck	0	5	0	1
perseverence	perseverance	0.9484848484848484	1	birbeck	0	6	0	1
perservered	persevered	0.9618181818181818	1	birbeck	0	3	0	1
percon	person	0.9222222222222223	1	birbeck	2	23	0	1
persen	person	0.9333333333333333	1	birbeck	2	26	0	1
porson	person	0.9	1	birbeck	2	6	2	3
persnal	personal	0.975	1	birbeck	0	15	0	1
personel	personal	0.95	1	birbeck	1	18	1	2
personly	personal	0.95	2	birbeck	2	19	3	10
personalert	personality	0.9272727272727274	3	birbeck	4	13	-1	1
personalty	personality	0.9818181818181818	1	birbeck	1	6	-1	1
persnaly	personally	0.96	2	birbeck	0	11	0	4
personality	personalty	0.9818181818181818	1	birbeck	1	5	-1	1
personel	personnel	0.9777777777777777	1	birbeck	0	18	0	2
personnell	personnel	0.98	1	birbeck	0	4	0	1
person	persons	0.9714285714285714	1	birbeck	2	11	-1	1
persperation	perspiration	0.9303030303030303	1	birbeck	0	5	0	1
persuede	persuade	0.9214285714285715	1	birbeck	3	11	0	1
perswade	persuade	0.95	1	birbeck	0	4	0	1
pursuade	persuade	0.8821428571428571	1	birbeck	4	9	0	1
persueded	persuaded	0.9305555555555555	1	birbeck	0	16	0	1
pursuaded	persuaded	0.8958333333333333	1	birbeck	2	8	0	1
persausion	persuasion	0.98	2	birbeck	0	3	0	1
pertaning	pertaining	0.9577777777777777	1	birbeck	0	30	0	1
prevaded	pervaded	0.9625	2	birbeck	2	25	0	1
pat	pet	0.7777777777777777	1	birbeck	19	50	-1	1
pharoahs	pharaohs	0.975	2	birbeck	0	16	0	1
face	phase	0.6333333333333333	3	birbeck	-1	23	-1	1
facer	phase	0.6	4	birbeck	-1	88	-1	8
faces	phase	0.6222222222222222	4	birbeck	-1	42	-1	1
fades	phase	0.6222222222222222	4	birbeck	-1	44	-1	1
fadies	phase	0.5888888888888889	5	birbeck	-1	88	-1	2
faez	phase	0.48333333333333334	4	birbeck	-1	4	-1	2
faies	phase	0.6222222222222222	4	birbeck	-1	79	-1	12
faise	phase	0.7333333333333334	3	birbeck	74	98	-1	2
faith	phase	0.4666666666666666	5	birbeck	-1	19	-1	1
faiths	phase	0.5777777777777778	6	birbeck	-1	24	-1	1
faiy	phase	0.48333333333333334	4	birbeck	-1	6	-1	5
faize	phase	0.6	4	birbeck	-1	56	-1	3
faized	phase	0.5777777777777778	5	birbeck	-1	31	-1	2
faizes	phase	0.5888888888888889	5	birbeck	-1	72	-1	2
fales	phase	0.6222222222222222	4	birbeck	-1	65	-1	23
fas	phase	0.6888888888888888	3	birbeck	-1	50	-1	22
fase	phase	0.7833333333333333	2	birbeck	-1	20	-1	16
fayes	phase	0.6222222222222222	4	birbeck	-1	50	-1	12
fays	phase	0.6333333333333333	4	birbeck	-1	50	-1	1
fayze	phase	0.6	4	birbeck	-1	34	-1	2
faze	phase	0.6333333333333333	3	birbeck	-1	17	-1	1
fazze	phase	0.6	4	birbeck	-1	44	-1	1
feas	phase	0.6333333333333333	3	birbeck	-1	37	-1	16
fhase	phase	0.8666666666666667	1	birbeck	1	98	1	2
fiaze	phase	0.6	3	birbeck	-1	57	-1	1
fraize	phase	0.5777777777777778	4	birbeck	-1	30	-1	22
pase	phase	0.94	1	birbeck	4	30	4	22
phace	phase	0.9066666666666667	1	birbeck	1	30	2	5
phaise	phase	0.9611111111111111	1	birbeck	0	25	0	3
phased	phase	0.9666666666666667	1	birbeck	1	10	-1	1
phases	phase	0.9666666666666667	1	birbeck	2	14	-1	1
phasis	phase	0.8933333333333334	2	birbeck	4	56	-1	1
phause	phase	0.9611111111111111	1	birbeck	0	20	0	2
phaze	phase	0.9066666666666667	1	birbeck	1	23	2	3
phraise	phase	0.9238095238095239	2	birbeck	5	10	-1	2
phrase	phase	0.9555555555555556	1	birbeck	3	13	-1	1
phyis	phase	0.7866666666666667	3	birbeck	-1	5	-1	2
please	phase	0.765	2	birbeck	-1	52	-1	1
saved	phase	0.6	4	birbeck	-1	38	-1	1
phenominal	phenomenal	0.96	1	birbeck	0	4	0	1
penomenon	phenomenon	0.97	1	birbeck	0	5	0	1
phenonenon	phenomenon	0.9155555555555556	1	birbeck	0	6	0	1
phillipines	philippines	0.9636363636363636	2	birbeck	-1	9	-1	1
phlology	philology	0.9703703703703703	1	birbeck	0	5	0	1
Flosipe	philosophy	0.6047619047619048	6	birbeck	-1	45	-1	3
Philosophy	philosophy	0.9333333333333332	1	birbeck	-1	4	0	1
Phylosiphy	philosophy	0.7833333333333333	3	birbeck	-1	4	-1	1
facilities	philosophy	0.5333333333333333	9	birbeck	-1	11	-1	1
fallausape	philosophy	0.5333333333333333	8	birbeck	-1	46	-1	1
falocify	philosophy	0.5499999999999999	7	birbeck	-1	20	-1	2
faloctiy	philosophy	0.5499999999999999	7	birbeck	-1	32	-1	1
falophy	philosophy	0.6047619047619048	5	birbeck	-1	45	-1	2
falosave	philosophy	0.5583333333333333	7	birbeck	-1	23	-1	1
falosphy	philosophy	0.7833333333333333	4	birbeck	10	16	-1	1
falossofy	philosophy	0.6851851851851851	6	birbeck	-1	26	-1	1
felocify	philosophy	0.5499999999999999	7	birbeck	-1	4	-1	3
felosipy	philosophy	0.6722222222222222	5	birbeck	-1	28	-1	1
felosope	philosophy	0.7083333333333334	5	birbeck	-1	24	-1	1
felothocy	philosophy	0.6185185185185186	7	birbeck	-1	26	-1	1
fillosefe	philosophy	0.6148148148148148	7	birbeck	-1	32	-1	1
fillousity	philosophy	0.6666666666666666	7	birbeck	-1	43	-1	1
filosify	philosophy	0.7083333333333334	5	birbeck	14	28	-1	1
filosiphy	philosophy	0.825925925925926	3	birbeck	0	17	-1	1
filosipy	philosophy	0.7833333333333333	4	birbeck	-1	21	-1	1
filousfy	philosophy	0.7083333333333334	6	birbeck	-1	24	-1	1
filousify	philosophy	0.6851851851851851	6	birbeck	-1	33	-1	1
filousity	philosophy	0.6851851851851851	6	birbeck	-1	26	-1	1
filousosfy	philosophy	0.7333333333333334	5	birbeck	3	8	-1	1
flosifey	philosophy	0.5750000000000001	6	birbeck	-1	22	-1	1
flosphey	philosophy	0.6722222222222222	5	birbeck	11	17	-1	1
